Frame	Phase
2996	1
2997	1
2998	2
2999	1
3000	1
3001	1
3002	1
3003	1
3004	1
3005	1
3006	1
3007	1
3008	1
3009	1
3010	1
3011	1
3012	1
3013	1
3014	1
3015	1
3016	1
3017	1
3018	1
3019	1
3020	1
3021	1
3022	2
3023	2
3024	2
3025	1
3026	1
3027	2
3028	1
3029	2
3030	2
3031	2
3032	2
3033	2
3034	2
3035	2
3036	1
3037	2
3038	2
3039	2
3040	2
3041	2
3042	3
3043	2
3044	2
3045	2
3046	2
3047	1
3048	1
3049	3
3050	1
3051	1
3052	1
3053	1
3054	1
3055	1
3056	1
3057	1
3058	1
3059	2
3060	1
3061	1
3062	1
3063	1
3064	1
3065	1
3066	1
3067	1
3068	1
3069	1
3070	1
3071	1
3072	1
3073	1
3074	1
3075	1
3076	1
3077	1
3078	1
3079	1
3080	1
3081	1
3082	1
3083	1
3084	1
3085	1
3086	1
3087	1
3088	1
3089	1
3090	1
3091	1
3092	1
3093	1
3094	1
3095	1
3096	1
3097	1
3098	1
3099	1
3100	1
3101	1
3102	1
3103	2
3104	1
3105	2
3106	1
3107	1
3108	1
3109	2
3110	2
3111	1
3112	1
3113	1
3114	1
3115	1
3116	1
3117	1
3118	2
3119	2
3120	2
3121	2
3122	2
3123	1
3124	2
3125	2
3126	2
3127	2
3128	2
3129	2
3130	2
3131	2
3132	2
3133	2
3134	2
3135	2
3136	2
3137	2
3138	2
3139	2
3140	2
3141	2
3142	2
3143	2
3144	2
3145	2
3146	2
3147	2
3148	2
3149	2
3150	2
3151	2
3152	2
3153	2
3154	2
3155	2
3156	2
3157	2
3158	2
3159	2
3160	2
3161	2
3162	2
3163	2
3164	2
3165	2
3166	2
3167	2
3168	2
3169	2
3170	2
3171	2
3172	2
3173	2
3174	1
3175	2
3176	2
3177	2
3178	1
3179	1
3180	3
3181	3
3182	1
3183	1
3184	3
3185	2
3186	1
3187	1
3188	3
3189	2
3190	3
3191	3
3192	2
3193	2
3194	2
3195	1
3196	2
3197	2
3198	2
3199	1
3200	1
3201	1
3202	1
3203	1
3204	1
3205	1
3206	1
3207	2
3208	1
3209	1
3210	1
3211	1
3212	1
3213	1
3214	1
3215	1
3216	2
3217	2
3218	1
3219	1
3220	1
3221	1
3222	1
3223	1
3224	1
3225	1
3226	1
3227	1
3228	1
3229	1
3230	1
3231	1
3232	1
3233	1
3234	1
3235	1
3236	1
3237	1
3238	1
3239	1
3240	1
3241	1
3242	1
3243	1
3244	2
3245	1
3246	1
3247	1
3248	2
3249	1
3250	2
3251	2
3252	1
3253	1
3254	2
3255	2
3256	2
3257	2
3258	2
3259	1
3260	2
3261	2
3262	2
3263	2
3264	2
3265	2
3266	2
3267	2
3268	2
3269	2
3270	2
3271	2
3272	2
3273	2
3274	2
3275	2
3276	2
3277	2
3278	2
3279	2
3280	2
3281	2
3282	2
3283	2
3284	2
3285	2
3286	2
3287	2
3288	2
3289	2
3290	2
3291	1
3292	2
3293	2
3294	2
3295	2
3296	2
3297	2
3298	3
3299	2
3300	2
3301	2
3302	2
3303	2
3304	2
3305	2
3306	1
3307	1
3308	1
3309	2
3310	1
3311	1
3312	2
3313	2
3314	2
3315	2
3316	2
3317	3
3318	3
3319	2
3320	2
3321	2
3322	1
3323	2
3324	1
3325	1
3326	2
3327	1
3328	1
3329	1
3330	1
3331	1
3332	1
3333	2
3334	2
3335	1
3336	1
3337	2
3338	1
3339	1
3340	2
3341	2
3342	2
3343	1
3344	2
3345	2
3346	1
3347	1
3348	3
3349	2
3350	2
3351	2
3352	2
3353	2
3354	2
3355	1
3356	3
3357	3
3358	2
3359	2
3360	2
3361	3
3362	3
3363	3
3364	3
3365	2
3366	3
3367	3
3368	2
3369	2
3370	2
3371	3
3372	2
3373	2
3374	2
3375	2
3376	1
3377	3
3378	1
3379	3
3380	1
3381	1
3382	3
3383	1
3384	1
3385	3
3386	1
3387	1
3388	1
3389	1
3390	1
3391	1
3392	1
3393	1
3394	1
3395	1
3396	1
3397	1
3398	1
3399	1
3400	1
3401	1
3402	1
3403	1
3404	1
3405	1
3406	1
3407	1
3408	1
3409	1
3410	1
3411	1
3412	1
3413	1
3414	1
3415	1
3416	1
3417	1
3418	1
3419	1
3420	1
3421	1
3422	1
3423	1
3424	1
3425	1
3426	1
3427	1
3428	1
3429	1
3430	1
3431	1
3432	1
3433	1
3434	1
3435	2
3436	1
3437	1
3438	1
3439	1
3440	2
3441	2
3442	2
3443	1
3444	2
3445	2
3446	2
3447	2
3448	2
3449	2
3450	2
3451	2
3452	2
3453	2
3454	2
3455	2
3456	2
3457	2
3458	2
3459	2
3460	2
3461	2
3462	2
3463	2
3464	2
3465	2
3466	2
3467	2
3468	2
3469	2
3470	2
3471	2
3472	2
3473	2
3474	2
3475	2
3476	2
3477	2
3478	2
3479	2
3480	2
3481	2
3482	2
3483	2
3484	2
3485	2
3486	2
3487	2
3488	2
3489	2
3490	2
3491	2
3492	2
3493	2
3494	2
3495	2
3496	2
3497	2
3498	2
3499	2
3500	2
3501	2
3502	2
3503	2
3504	2
3505	2
3506	2
3507	2
3508	2
3509	2
3510	2
3511	2
3512	2
3513	2
3514	2
3515	2
3516	2
3517	2
3518	2
3519	2
3520	2
3521	2
3522	2
3523	2
3524	2
3525	2
3526	2
3527	2
3528	2
3529	2
3530	2
3531	2
3532	2
3533	2
3534	2
3535	2
3536	2
3537	2
3538	2
3539	2
3540	2
3541	2
3542	2
3543	2
3544	2
3545	2
3546	2
3547	2
3548	2
3549	2
3550	2
3551	2
3552	2
3553	2
3554	2
3555	2
3556	2
3557	2
3558	2
3559	2
3560	2
3561	2
3562	3
3563	2
3564	2
3565	2
3566	2
3567	2
3568	2
3569	2
3570	2
3571	2
3572	2
3573	2
3574	2
3575	2
3576	2
3577	2
3578	2
3579	2
3580	2
3581	2
3582	2
3583	2
3584	2
3585	2
3586	2
3587	2
3588	2
3589	2
3590	2
3591	2
3592	2
3593	2
3594	2
3595	2
3596	2
3597	2
3598	2
3599	2
3600	3
3601	3
3602	2
3603	2
3604	2
3605	2
3606	2
3607	3
3608	3
3609	2
3610	3
3611	3
3612	3
3613	2
3614	3
3615	3
3616	3
3617	3
3618	3
3619	3
3620	3
3621	3
3622	3
3623	3
3624	3
3625	3
3626	3
3627	3
3628	3
3629	3
3630	3
3631	3
3632	3
3633	3
3634	3
3635	3
3636	3
3637	3
3638	3
3639	3
3640	3
3641	3
3642	3
3643	3
3644	3
3645	3
3646	3
3647	3
3648	3
3649	3
3650	3
3651	3
3652	3
3653	3
3654	3
3655	3
3656	3
3657	3
3658	3
3659	3
3660	3
3661	3
3662	3
3663	3
3664	3
3665	3
3666	3
3667	3
3668	3
3669	3
3670	3
3671	3
3672	3
3673	3
3674	3
3675	2
3676	2
3677	3
3678	2
3679	3
3680	3
3681	2
3682	3
3683	2
3684	2
3685	2
3686	2
3687	2
3688	2
3689	3
3690	3
3691	3
3692	2
3693	3
3694	2
3695	2
3696	2
3697	2
3698	2
3699	2
3700	2
3701	2
3702	2
3703	2
3704	3
3705	3
3706	3
3707	2
3708	3
3709	3
3710	2
3711	2
3712	2
3713	2
3714	3
3715	3
3716	2
3717	2
3718	2
3719	3
3720	3
3721	3
3722	3
3723	3
3724	3
3725	3
3726	3
3727	3
3728	3
3729	3
3730	3
3731	3
3732	3
3733	3
3734	3
3735	3
3736	3
3737	3
3738	3
3739	3
3740	3
3741	3
3742	3
3743	3
3744	3
3745	3
3746	3
3747	3
3748	3
3749	3
3750	3
3751	3
3752	3
3753	3
3754	3
3755	3
3756	3
3757	3
3758	3
3759	3
3760	3
3761	3
3762	3
3763	3
3764	3
3765	3
3766	3
3767	3
3768	3
3769	1
3770	3
3771	3
3772	3
3773	3
3774	3
3775	3
3776	3
3777	3
3778	3
3779	3
3780	3
3781	1
3782	3
3783	3
3784	3
3785	3
3786	3
3787	3
3788	1
3789	3
3790	3
3791	3
3792	3
3793	3
3794	3
3795	3
3796	3
3797	3
3798	3
3799	3
3800	3
3801	3
3802	3
3803	1
3804	3
3805	3
3806	3
3807	3
3808	3
3809	3
3810	3
3811	3
3812	3
3813	3
3814	3
3815	3
3816	3
3817	3
3818	3
3819	3
3820	3
3821	3
3822	3
3823	3
3824	3
3825	3
3826	3
3827	3
3828	1
3829	3
3830	3
3831	3
3832	3
3833	3
3834	3
3835	3
3836	3
3837	3
3838	3
3839	3
3840	3
3841	3
3842	3
3843	3
3844	3
3845	1
3846	3
3847	3
3848	3
3849	1
3850	1
3851	1
3852	3
3853	1
3854	1
3855	1
3856	1
3857	1
3858	1
3859	1
3860	1
3861	1
3862	1
3863	1
3864	1
3865	3
3866	1
3867	1
3868	1
3869	1
3870	1
3871	1
3872	1
3873	1
3874	1
3875	1
3876	1
3877	1
3878	1
3879	1
3880	1
3881	1
3882	1
3883	1
3884	1
3885	1
3886	1
3887	3
3888	1
3889	1
3890	1
3891	1
3892	3
3893	3
3894	2
3895	1
3896	3
3897	1
3898	1
3899	1
3900	1
3901	1
3902	1
3903	1
3904	1
3905	1
3906	1
3907	1
3908	1
3909	3
3910	1
3911	1
3912	1
3913	1
3914	1
3915	1
3916	1
3917	1
3918	1
3919	1
3920	1
3921	1
3922	1
3923	1
3924	1
3925	1
3926	1
3927	1
3928	1
3929	1
3930	1
3931	1
3932	1
3933	1
3934	1
3935	1
3936	1
3937	1
3938	1
3939	1
3940	1
3941	1
3942	1
3943	1
3944	1
3945	1
3946	1
3947	1
3948	1
3949	1
3950	1
3951	1
3952	1
3953	1
3954	3
3955	1
3956	3
3957	3
3958	3
3959	3
3960	3
3961	3
3962	1
3963	3
3964	3
3965	3
3966	3
3967	3
3968	3
3969	3
3970	2
3971	3
3972	3
3973	3
3974	3
3975	2
3976	2
3977	2
3978	2
3979	3
3980	2
3981	2
3982	2
3983	2
3984	2
3985	2
3986	2
3987	2
3988	2
3989	2
3990	2
3991	2
3992	2
3993	2
3994	2
3995	2
3996	2
3997	2
3998	2
3999	2
4000	2
4001	2
4002	2
4003	2
4004	2
4005	2
4006	2
4007	2
4008	2
4009	2
4010	2
4011	2
4012	2
4013	2
4014	2
4015	2
4016	2
4017	2
4018	2
4019	2
4020	2
4021	2
4022	2
4023	2
4024	2
4025	2
4026	2
4027	2
4028	2
4029	2
4030	2
4031	2
4032	2
4033	2
4034	2
4035	2
4036	2
4037	2
4038	2
4039	2
4040	2
4041	2
4042	2
4043	2
4044	2
4045	2
4046	2
4047	2
4048	2
4049	2
4050	2
4051	2
4052	2
4053	2
4054	2
4055	2
4056	2
4057	2
4058	2
4059	2
4060	2
4061	2
4062	2
4063	2
4064	2
4065	2
4066	2
4067	2
4068	2
4069	2
4070	2
4071	2
4072	2
4073	2
4074	2
4075	2
4076	2
4077	2
4078	2
4079	2
4080	2
4081	2
4082	2
4083	2
4084	2
4085	2
4086	2
4087	2
4088	2
4089	2
4090	2
4091	2
4092	2
4093	2
4094	2
4095	2
4096	2
4097	2
4098	2
4099	2
4100	2
4101	2
4102	2
4103	2
4104	2
4105	2
4106	2
4107	2
4108	2
4109	2
4110	2
4111	2
4112	2
4113	2
4114	2
4115	2
4116	2
4117	2
4118	2
4119	2
4120	2
4121	2
4122	2
4123	2
4124	2
4125	3
4126	2
4127	3
4128	2
4129	3
4130	3
4131	3
4132	2
4133	2
4134	2
4135	2
4136	2
4137	2
4138	3
4139	3
4140	3
4141	3
4142	3
4143	3
4144	3
4145	3
4146	3
4147	3
4148	3
4149	3
4150	3
4151	3
4152	3
4153	3
4154	3
4155	3
4156	3
4157	3
4158	3
4159	3
4160	3
4161	3
4162	3
4163	3
4164	3
4165	3
4166	3
4167	3
4168	3
4169	3
4170	3
4171	3
4172	3
4173	3
4174	3
4175	3
4176	3
4177	3
4178	3
4179	3
4180	3
4181	3
4182	3
4183	3
4184	3
4185	3
4186	3
4187	3
4188	3
4189	3
4190	3
4191	3
4192	3
4193	3
4194	3
4195	3
4196	3
4197	3
4198	3
4199	3
4200	3
4201	3
4202	3
4203	3
4204	3
4205	3
4206	3
4207	3
4208	3
4209	3
4210	3
4211	3
4212	3
4213	3
4214	3
4215	3
4216	3
4217	3
4218	3
4219	3
4220	3
4221	3
4222	3
4223	3
4224	3
4225	3
4226	3
4227	3
4228	3
4229	3
4230	3
4231	3
4232	3
4233	3
4234	3
4235	3
4236	3
4237	3
4238	3
4239	3
4240	3
4241	1
4242	1
4243	1
4244	1
4245	1
4246	3
4247	1
4248	1
4249	1
4250	1
4251	1
4252	1
4253	1
4254	1
4255	1
4256	1
4257	1
4258	1
4259	1
4260	1
4261	1
4262	1
4263	1
4264	1
4265	1
4266	1
4267	3
4268	1
4269	1
4270	1
4271	3
4272	3
4273	1
4274	3
4275	1
4276	3
4277	3
4278	1
4279	3
4280	3
4281	3
4282	3
4283	3
4284	3
4285	3
4286	3
4287	3
4288	3
4289	3
4290	3
4291	3
4292	3
4293	3
4294	3
4295	3
4296	3
4297	3
4298	3
4299	3
4300	3
4301	3
4302	3
4303	3
4304	3
4305	3
4306	3
4307	3
4308	3
4309	3
4310	3
4311	1
4312	1
4313	1
4314	3
4315	3
4316	3
4317	3
4318	3
4319	3
4320	3
4321	3
4322	1
4323	1
4324	1
4325	3
4326	1
4327	3
4328	1
4329	1
4330	3
4331	3
4332	3
4333	3
4334	3
4335	3
4336	3
4337	3
4338	3
4339	3
4340	3
4341	3
4342	3
4343	3
4344	3
4345	3
4346	3
4347	3
4348	3
4349	3
4350	3
4351	3
4352	3
4353	3
4354	3
4355	3
4356	3
4357	3
4358	3
4359	3
4360	3
4361	3
4362	3
4363	3
4364	3
4365	3
4366	3
4367	3
4368	3
4369	3
4370	3
4371	3
4372	3
4373	3
4374	3
4375	3
4376	3
4377	3
4378	3
4379	3
4380	3
4381	3
4382	3
4383	3
4384	3
4385	3
4386	3
4387	3
4388	3
4389	3
4390	3
4391	3
4392	3
4393	3
4394	3
4395	3
4396	3
4397	3
4398	3
4399	3
4400	3
4401	3
4402	3
4403	3
4404	3
4405	3
4406	3
4407	3
4408	3
4409	3
4410	3
4411	3
4412	3
4413	3
4414	3
4415	3
4416	3
4417	3
4418	3
4419	3
4420	3
4421	3
4422	3
4423	3
4424	3
4425	3
4426	3
4427	3
4428	3
4429	3
4430	3
4431	3
4432	3
4433	3
4434	3
4435	3
4436	3
4437	3
4438	3
4439	3
4440	3
4441	3
4442	3
4443	3
4444	3
4445	3
4446	3
4447	3
4448	3
4449	3
4450	3
4451	3
4452	3
4453	3
4454	3
4455	3
4456	3
4457	3
4458	3
4459	3
4460	3
4461	3
4462	3
4463	3
4464	3
4465	3
4466	3
4467	3
4468	3
4469	3
4470	3
4471	3
4472	3
4473	3
4474	3
4475	3
4476	3
4477	3
4478	3
4479	3
4480	3
4481	3
4482	3
4483	3
4484	3
4485	3
4486	3
4487	3
4488	3
4489	3
4490	3
4491	3
4492	3
4493	3
4494	3
4495	3
4496	3
4497	3
4498	3
4499	3
4500	3
4501	3
4502	3
4503	3
4504	3
4505	3
4506	3
4507	3
4508	3
4509	3
4510	3
4511	3
4512	3
4513	3
4514	3
4515	3
4516	3
4517	3
4518	3
4519	3
4520	3
4521	3
4522	3
4523	3
4524	3
4525	3
4526	3
4527	3
4528	3
4529	3
4530	3
4531	3
4532	3
4533	3
4534	3
4535	3
4536	3
4537	3
4538	3
4539	3
4540	3
4541	3
4542	3
4543	3
4544	3
4545	3
4546	3
4547	3
4548	3
4549	3
4550	3
4551	3
4552	3
4553	3
4554	3
4555	3
4556	3
4557	3
4558	3
4559	3
4560	3
4561	3
4562	3
4563	3
4564	3
4565	3
4566	3
4567	3
4568	3
4569	3
4570	3
4571	3
4572	3
4573	3
4574	3
4575	3
4576	3
4577	3
4578	3
4579	3
4580	3
4581	3
4582	3
4583	3
4584	3
4585	3
4586	3
4587	3
4588	3
4589	3
4590	3
4591	3
4592	3
4593	3
4594	3
4595	3
4596	3
4597	1
4598	3
4599	3
4600	1
4601	1
4602	3
4603	1
4604	1
4605	1
4606	1
4607	1
4608	1
4609	1
4610	3
4611	1
4612	1
4613	1
4614	1
4615	1
4616	1
4617	1
4618	1
4619	1
4620	1
4621	1
4622	1
4623	1
4624	1
4625	1
4626	1
4627	1
4628	1
4629	1
4630	1
4631	3
4632	3
4633	3
4634	3
4635	1
4636	1
4637	1
4638	1
4639	1
4640	1
4641	1
4642	1
4643	1
4644	1
4645	3
4646	1
4647	1
4648	3
4649	1
4650	1
4651	1
4652	1
4653	3
4654	1
4655	1
4656	1
4657	1
4658	1
4659	1
4660	1
4661	1
4662	1
4663	1
4664	1
4665	1
4666	1
4667	3
4668	1
4669	1
4670	1
4671	1
4672	3
4673	3
4674	3
4675	3
4676	3
4677	1
4678	3
4679	1
4680	3
4681	1
4682	3
4683	3
4684	3
4685	3
4686	3
4687	3
4688	3
4689	3
4690	3
4691	3
4692	3
4693	3
4694	3
4695	3
4696	3
4697	3
4698	3
4699	3
4700	3
4701	3
4702	3
4703	3
4704	3
4705	3
4706	3
4707	3
4708	3
4709	3
4710	3
4711	3
4712	3
4713	3
4714	3
4715	3
4716	3
4717	3
4718	3
4719	3
4720	3
4721	3
4722	3
4723	3
4724	3
4725	3
4726	3
4727	3
4728	3
4729	3
4730	3
4731	3
4732	3
4733	3
4734	3
4735	3
4736	3
4737	3
4738	3
4739	3
4740	3
4741	3
4742	3
4743	3
4744	3
4745	3
4746	3
4747	3
4748	3
4749	3
4750	3
4751	3
4752	3
4753	3
4754	3
4755	3
4756	3
4757	3
4758	3
4759	3
4760	3
4761	3
4762	3
4763	3
4764	3
4765	3
4766	3
4767	3
4768	3
4769	3
4770	3
4771	3
4772	3
4773	3
4774	3
4775	3
4776	3
4777	3
4778	3
4779	3
4780	3
4781	3
4782	3
4783	3
4784	3
4785	3
4786	3
4787	3
4788	3
4789	3
4790	3
4791	3
4792	3
4793	3
4794	3
4795	3
4796	3
4797	3
4798	3
4799	3
4800	3
4801	3
4802	3
4803	3
4804	3
4805	3
4806	3
4807	3
4808	3
4809	3
4810	3
4811	3
4812	3
4813	3
4814	3
4815	3
4816	3
4817	3
4818	3
4819	3
4820	3
4821	3
4822	3
4823	3
4824	3
4825	3
4826	3
4827	3
4828	3
4829	3
4830	3
4831	3
4832	3
4833	3
4834	3
4835	3
4836	3
4837	3
4838	3
4839	3
4840	3
4841	3
4842	3
4843	3
4844	3
4845	3
4846	3
4847	3
4848	3
4849	3
4850	3
4851	3
4852	3
4853	3
4854	3
4855	3
4856	3
4857	3
4858	3
4859	3
4860	3
4861	3
4862	3
4863	3
4864	3
4865	3
4866	3
4867	3
4868	3
4869	3
4870	3
4871	3
4872	3
4873	3
4874	3
4875	3
4876	3
4877	3
4878	3
4879	3
4880	3
4881	3
4882	3
4883	3
4884	3
4885	3
4886	3
4887	3
4888	3
4889	3
4890	3
4891	3
4892	3
4893	3
4894	3
4895	3
4896	3
4897	3
4898	3
4899	3
4900	3
4901	3
4902	3
4903	3
4904	3
4905	3
4906	3
4907	3
4908	3
4909	3
4910	3
4911	3
4912	3
4913	3
4914	3
4915	3
4916	3
4917	3
4918	3
4919	3
4920	3
4921	3
4922	3
4923	3
4924	3
4925	3
4926	3
4927	3
4928	3
4929	3
4930	3
4931	3
4932	3
4933	3
4934	3
4935	3
4936	3
4937	3
4938	3
4939	3
4940	3
4941	3
4942	3
4943	3
4944	3
4945	3
4946	3
4947	3
4948	3
4949	3
4950	3
4951	3
4952	3
4953	3
4954	3
4955	3
4956	3
4957	3
4958	3
4959	3
4960	3
4961	3
4962	3
4963	3
4964	3
4965	3
4966	3
4967	3
4968	3
4969	3
4970	3
4971	3
4972	3
4973	3
4974	3
4975	3
4976	3
4977	3
4978	3
4979	3
4980	3
4981	3
4982	3
4983	3
4984	3
4985	3
4986	3
4987	3
4988	3
4989	3
4990	3
4991	3
4992	3
4993	3
4994	3
4995	3
4996	3
4997	3
4998	3
4999	3
5000	3
5001	3
5002	3
5003	3
5004	3
5005	3
5006	3
5007	3
5008	3
5009	3
5010	3
5011	3
5012	3
5013	1
5014	1
5015	3
5016	3
5017	3
5018	3
5019	3
5020	3
5021	3
5022	3
5023	3
5024	3
5025	3
5026	3
5027	3
5028	3
5029	3
5030	3
5031	3
5032	3
5033	3
5034	3
5035	3
5036	3
5037	3
5038	3
5039	3
5040	3
5041	3
5042	3
5043	3
5044	3
5045	3
5046	3
5047	3
5048	3
5049	3
5050	3
5051	3
5052	3
5053	3
5054	3
5055	3
5056	3
5057	3
5058	3
5059	3
5060	3
5061	3
5062	3
5063	3
5064	3
5065	3
5066	3
5067	3
5068	3
5069	3
5070	3
5071	3
5072	3
5073	3
5074	3
5075	3
5076	3
5077	3
5078	3
5079	3
5080	3
5081	3
5082	3
5083	3
5084	3
5085	3
5086	3
5087	3
5088	3
5089	3
5090	3
5091	3
5092	3
5093	3
5094	3
5095	3
5096	3
5097	3
5098	3
5099	3
5100	3
5101	3
5102	3
5103	3
5104	3
5105	3
5106	3
5107	3
5108	3
5109	3
5110	3
5111	3
5112	3
5113	3
5114	3
5115	3
5116	3
5117	3
5118	3
5119	3
5120	3
5121	3
5122	3
5123	3
5124	3
5125	4
5126	3
5127	3
5128	3
5129	3
5130	3
5131	3
5132	4
5133	3
5134	3
5135	4
5136	3
5137	4
5138	3
5139	3
5140	3
5141	3
5142	3
5143	3
5144	3
5145	3
5146	3
5147	3
5148	3
5149	3
5150	3
5151	3
5152	3
5153	3
5154	3
5155	3
5156	3
5157	3
5158	3
5159	3
5160	3
5161	3
5162	3
5163	3
5164	3
5165	3
5166	3
5167	3
5168	3
5169	3
5170	3
5171	3
5172	3
5173	3
5174	3
5175	3
5176	3
5177	3
5178	3
5179	3
5180	3
5181	3
5182	3
5183	3
5184	3
5185	3
5186	3
5187	3
5188	3
5189	3
5190	3
5191	3
5192	3
5193	3
5194	3
5195	3
5196	3
5197	3
5198	3
5199	3
5200	3
5201	3
5202	3
5203	3
5204	3
5205	3
5206	3
5207	3
5208	3
5209	3
5210	3
5211	3
5212	3
5213	3
5214	3
5215	3
5216	3
5217	3
5218	3
5219	3
5220	3
5221	3
5222	3
5223	3
5224	3
5225	3
5226	3
5227	3
5228	3
5229	3
5230	3
5231	3
5232	3
5233	3
5234	3
5235	3
5236	3
5237	3
5238	3
5239	3
5240	3
5241	3
5242	3
5243	3
5244	3
5245	3
5246	3
5247	3
5248	3
5249	3
5250	3
5251	3
5252	3
5253	3
5254	3
5255	3
5256	3
5257	3
5258	3
5259	3
5260	3
5261	3
5262	3
5263	3
5264	3
5265	3
5266	3
5267	3
5268	3
5269	3
5270	3
5271	3
5272	3
5273	3
5274	3
5275	3
5276	3
5277	3
5278	3
5279	3
5280	3
5281	3
5282	3
5283	3
5284	3
5285	3
5286	3
5287	3
5288	3
5289	3
5290	3
5291	3
5292	3
5293	3
5294	3
5295	3
5296	3
5297	3
5298	3
5299	3
5300	3
5301	3
5302	3
5303	3
5304	3
5305	3
5306	3
5307	3
5308	3
5309	3
5310	3
5311	3
5312	3
5313	3
5314	3
5315	3
5316	3
5317	3
5318	3
5319	3
5320	3
5321	3
5322	3
5323	3
5324	3
5325	3
5326	3
5327	3
5328	3
5329	3
5330	3
5331	3
5332	3
5333	3
5334	3
5335	3
5336	3
5337	3
5338	3
5339	3
5340	3
5341	3
5342	3
5343	3
5344	3
5345	3
5346	3
5347	3
5348	3
5349	3
5350	3
5351	3
5352	3
5353	3
5354	3
5355	3
5356	3
5357	3
5358	3
5359	3
5360	3
5361	3
5362	3
5363	3
5364	3
5365	3
5366	3
5367	3
5368	3
5369	3
5370	3
5371	3
5372	3
5373	3
5374	3
5375	3
5376	3
5377	3
5378	3
5379	3
5380	3
5381	3
5382	3
5383	3
5384	3
5385	3
5386	3
5387	3
5388	3
5389	1
5390	3
5391	1
5392	3
5393	3
5394	3
5395	3
5396	1
5397	1
5398	1
5399	1
5400	1
5401	1
5402	1
5403	1
5404	1
5405	1
5406	1
5407	1
5408	1
5409	1
5410	1
5411	1
5412	1
5413	1
5414	1
5415	1
5416	1
5417	1
5418	1
5419	1
5420	1
5421	1
5422	1
5423	1
5424	1
5425	1
5426	1
5427	1
5428	1
5429	1
5430	1
5431	1
5432	1
5433	1
5434	1
5435	1
5436	1
5437	1
5438	1
5439	1
5440	1
5441	1
5442	1
5443	1
5444	1
5445	1
5446	1
5447	1
5448	1
5449	1
5450	1
5451	1
5452	1
5453	1
5454	1
5455	1
5456	1
5457	1
5458	1
5459	1
5460	1
5461	1
5462	1
5463	1
5464	1
5465	1
5466	1
5467	1
5468	1
5469	1
5470	1
5471	1
5472	4
5473	4
5474	4
5475	1
5476	1
5477	1
5478	1
5479	4
5480	4
5481	4
5482	4
5483	4
5484	4
5485	4
5486	4
5487	1
5488	4
5489	4
5490	4
5491	4
5492	4
5493	4
5494	4
5495	4
5496	4
5497	4
5498	4
5499	4
5500	4
5501	4
5502	4
5503	4
5504	4
5505	4
5506	4
5507	2
5508	2
5509	4
5510	2
5511	4
5512	1
5513	4
5514	4
5515	4
5516	4
5517	4
5518	4
5519	4
5520	4
5521	4
5522	4
5523	4
5524	4
5525	2
5526	2
5527	2
5528	2
5529	4
5530	4
5531	4
5532	4
5533	5
5534	5
5535	5
5536	5
5537	5
5538	5
5539	5
5540	5
5541	5
5542	5
5543	5
5544	5
5545	5
5546	5
5547	5
5548	5
5549	5
5550	5
5551	5
5552	5
5553	5
5554	5
5555	5
5556	0
5557	0
5558	5
5559	5
5560	0
5561	5
5562	5
5563	5
5564	5
5565	0
5566	5
5567	5
5568	5
5569	5
5570	5
5571	5
5572	5
5573	5
5574	5
5575	5
5576	5
5577	5
5578	5
5579	5
5580	5
5581	5
5582	5
5583	5
5584	5
5585	5
5586	5
5587	5
5588	3
5589	5
5590	3
5591	5
5592	5
5593	5
5594	5
5595	5
5596	5
5597	5
5598	5
5599	3
5600	5
5601	5
5602	5
5603	5
5604	5
5605	5
5606	5
5607	5
5608	5
5609	5
5610	5
5611	5
5612	5
5613	5
5614	5
5615	5
5616	5
5617	5
5618	5
5619	5
5620	5
5621	5
5622	5
5623	5
5624	5
5625	5
5626	5
5627	5
5628	5
5629	5
5630	5
5631	5
5632	5
5633	5
5634	5
5635	5
5636	5
5637	5
5638	5
5639	5
5640	5
5641	5
5642	5
5643	5
5644	5
5645	5
5646	5
5647	5
5648	5
5649	5
5650	5
5651	5
5652	5
5653	5
5654	5
5655	5
5656	5
5657	3
5658	5
5659	5
5660	5
5661	3
5662	5
5663	5
5664	5
5665	5
5666	5
5667	5
5668	5
5669	5
5670	5
5671	5
5672	5
5673	5
5674	5
5675	5
5676	5
5677	5
5678	5
5679	5
5680	5
5681	5
5682	5
5683	5
5684	5
5685	5
5686	5
5687	5
5688	5
5689	5
5690	5
5691	5
5692	5
5693	5
5694	5
5695	5
5696	5
5697	5
5698	5
5699	5
5700	5
5701	5
5702	5
5703	5
5704	5
5705	5
5706	5
5707	5
5708	5
5709	5
5710	5
5711	5
5712	5
5713	5
5714	5
5715	5
5716	5
5717	5
5718	5
5719	5
5720	5
5721	5
5722	5
5723	5
5724	5
5725	5
5726	5
5727	5
5728	5
5729	5
5730	5
5731	5
5732	5
5733	5
5734	5
5735	5
5736	5
5737	5
5738	5
5739	5
5740	5
5741	5
5742	5
5743	5
5744	5
5745	5
5746	5
5747	5
5748	5
5749	5
5750	5
5751	5
5752	5
5753	5
5754	5
5755	5
5756	5
5757	5
5758	5
5759	5
5760	5
5761	5
5762	5
5763	5
5764	5
5765	5
5766	5
5767	5
5768	5
5769	5
5770	5
5771	5
5772	5
5773	5
5774	5
5775	5
5776	5
5777	5
5778	5
5779	5
5780	5
5781	5
5782	5
5783	5
5784	5
5785	5
5786	5
5787	5
5788	5
5789	5
5790	5
5791	5
5792	5
5793	5
